,0
1528,00:3A:7D:34:E7:70
1529,84:3D:C6:B9:28:50
1530,84:3D:C6:B8:EF:10
1531,84:3D:C6:B9:26:80
1532,00:3A:7D:27:B8:60
1533,84:3D:C6:B9:28:5F
1534,00:3A:7D:27:B9:D0
1535,84:3D:C6:B8:F7:E0
1536,00:3A:7D:12:43:C0
1537,84:3D:C6:B8:F7:EF
1538,00:3A:7D:27:B6:40
1539,84:3D:C6:AD:B0:D0
1540,84:3D:C6:B8:EF:1F
1541,84:3D:C6:B9:3A:90
1542,84:3D:C6:BD:4D:A0
1543,84:3D:C6:AD:B0:DF
1544,84:3D:C6:C7:F2:10
1545,00:3A:7D:27:B6:4F
1546,00:3A:7D:34:E7:70
1547,84:3D:C6:B9:28:50
1548,84:3D:C6:B8:EF:10
1549,84:3D:C6:B9:26:80
1550,00:3A:7D:27:B8:60
1551,84:3D:C6:B9:28:5F
1552,00:3A:7D:27:B9:D0
1553,84:3D:C6:B8:F7:E0
1554,00:3A:7D:12:43:C0
1555,84:3D:C6:B8:F7:EF
1556,00:3A:7D:27:B6:40
1557,84:3D:C6:AD:B0:D0
1558,84:3D:C6:B8:EF:1F
1559,84:3D:C6:B9:3A:90
1560,84:3D:C6:BD:4D:A0
1561,84:3D:C6:AD:B0:DF
1562,84:3D:C6:C7:F2:10
1563,00:3A:7D:27:B6:4F
1564,84:3D:C6:B8:F8:C0
1565,00:3A:7D:34:E7:70
1566,84:3D:C6:B9:28:50
1567,84:3D:C6:B8:EF:10
1568,84:3D:C6:B9:26:80
1569,00:3A:7D:27:B8:60
1570,84:3D:C6:B9:28:5F
1571,00:3A:7D:27:B9:D0
1572,84:3D:C6:B8:F7:E0
1573,00:3A:7D:12:43:C0
1574,84:3D:C6:B8:F7:EF
1575,00:3A:7D:27:B6:40
1576,84:3D:C6:AD:B0:D0
1577,84:3D:C6:B8:EF:1F
1578,84:3D:C6:B9:3A:90
1579,84:3D:C6:BD:4D:A0
1580,84:3D:C6:AD:B0:DF
1581,84:3D:C6:C7:F2:10
1582,00:3A:7D:27:B6:4F
1583,84:3D:C6:B8:F8:C0
1584,00:3A:7D:34:E7:70
1585,84:3D:C6:B9:28:50
1586,84:3D:C6:B8:EF:10
1587,84:3D:C6:B9:26:80
1588,00:3A:7D:27:B8:60
1589,84:3D:C6:B9:28:5F
1590,00:3A:7D:27:B9:D0
1591,84:3D:C6:B8:F7:E0
1592,84:3D:C6:B8:F7:EF
1593,00:3A:7D:27:B6:40
1594,84:3D:C6:AD:B0:D0
1595,84:3D:C6:B8:EF:1F
1596,84:3D:C6:B9:3A:90
1597,84:3D:C6:BD:4D:A0
1598,84:3D:C6:AD:B0:DF
1599,84:3D:C6:C7:F2:10
1600,00:3A:7D:27:B6:4F
1601,84:3D:C6:B8:F8:C0
1602,00:3A:7D:34:E7:70
1603,84:3D:C6:B9:28:50
1604,84:3D:C6:B8:EF:10
1605,84:3D:C6:B9:26:80
1606,00:3A:7D:27:B8:60
1607,84:3D:C6:B9:28:5F
1608,00:3A:7D:27:B9:D0
1609,84:3D:C6:B8:F7:E0
1610,84:3D:C6:B8:F7:EF
1611,00:3A:7D:27:B6:40
1612,84:3D:C6:AD:B0:D0
1613,84:3D:C6:B8:EF:1F
1614,84:3D:C6:B9:3A:90
1615,84:3D:C6:BD:4D:A0
1616,84:3D:C6:AD:B0:DF
1617,84:3D:C6:C7:F2:10
1618,00:3A:7D:27:B6:4F
1619,84:3D:C6:B8:F8:C0
1620,00:3A:7D:34:E7:70
1621,84:3D:C6:B9:28:50
1622,84:3D:C6:B8:EF:10
1623,84:3D:C6:B9:26:80
1624,00:3A:7D:27:B8:60
1625,84:3D:C6:B9:28:5F
1626,00:3A:7D:27:B9:D0
1627,84:3D:C6:B8:F7:E0
1628,00:3A:7D:12:43:C0
1629,84:3D:C6:B8:F7:EF
1630,00:3A:7D:27:B6:40
1631,84:3D:C6:AD:B0:D0
1632,84:3D:C6:B8:EF:1F
1633,84:3D:C6:B9:3A:90
1634,84:3D:C6:BD:4D:A0
1635,84:3D:C6:AD:B0:DF
1636,84:3D:C6:C7:F2:10
1637,00:3A:7D:27:B6:4F
1638,84:3D:C6:B8:F8:C0
1639,00:3A:7D:34:E7:70
1640,84:3D:C6:B9:28:50
1641,84:3D:C6:B8:EF:10
1642,84:3D:C6:B9:26:80
1643,00:3A:7D:27:B8:60
1644,84:3D:C6:B9:28:5F
1645,00:3A:7D:27:B9:D0
1646,84:3D:C6:B8:F7:E0
1647,00:3A:7D:12:43:C0
1648,84:3D:C6:B8:F7:EF
1649,00:3A:7D:27:B6:40
1650,84:3D:C6:AD:B0:D0
1651,84:3D:C6:B8:EF:1F
1652,84:3D:C6:B9:3A:90
1653,84:3D:C6:BD:4D:A0
1654,84:3D:C6:AD:B0:DF
1655,84:3D:C6:C7:F2:10
1656,00:3A:7D:27:B6:4F
1657,84:3D:C6:B8:F8:C0
1658,00:3A:7D:34:E7:70
1659,84:3D:C6:B9:28:50
1660,84:3D:C6:B8:EF:10
1661,84:3D:C6:B9:26:80
1662,00:3A:7D:27:B8:60
1663,84:3D:C6:B9:28:5F
1664,00:3A:7D:27:B9:D0
1665,84:3D:C6:B8:F7:E0
1666,00:3A:7D:12:43:C0
1667,84:3D:C6:B8:F7:EF
1668,00:3A:7D:27:B6:40
1669,84:3D:C6:AD:B0:D0
1670,84:3D:C6:B8:EF:1F
1671,84:3D:C6:B9:3A:90
1672,84:3D:C6:BD:4D:A0
1673,84:3D:C6:AD:B0:DF
1674,84:3D:C6:C7:F2:10
1675,00:3A:7D:27:B6:4F
1676,84:3D:C6:B8:F8:C0
1677,00:3A:7D:34:E7:70
1678,84:3D:C6:B9:28:50
1679,84:3D:C6:B8:EF:10
1680,84:3D:C6:B9:26:80
1681,00:3A:7D:27:B8:60
1682,84:3D:C6:B9:28:5F
1683,00:3A:7D:27:B9:D0
1684,84:3D:C6:B8:F7:E0
1685,00:3A:7D:12:43:C0
1686,00:3A:7D:27:B8:6F
1687,84:3D:C6:B8:F7:EF
1688,00:3A:7D:27:B6:40
1689,84:3D:C6:AD:B0:D0
1690,84:3D:C6:B8:EF:1F
1691,84:3D:C6:B9:3A:90
1692,84:3D:C6:BD:4D:A0
1693,84:3D:C6:AD:B0:DF
1694,84:3D:C6:C7:F2:10
1695,00:3A:7D:27:B6:4F
1696,84:3D:C6:B8:F8:C0
1697,00:3A:7D:34:E7:70
1698,84:3D:C6:B9:28:50
1699,84:3D:C6:B8:EF:10
1700,84:3D:C6:B9:26:80
1701,00:3A:7D:27:B8:60
1702,84:3D:C6:B9:28:5F
1703,00:3A:7D:27:B9:D0
1704,84:3D:C6:B8:F7:E0
1705,00:3A:7D:12:43:C0
1706,00:3A:7D:27:B8:6F
1707,84:3D:C6:B8:F7:EF
1708,00:3A:7D:27:B6:40
1709,84:3D:C6:AD:B0:D0
1710,84:3D:C6:B8:EF:1F
1711,84:3D:C6:B9:3A:90
1712,84:3D:C6:BD:4D:A0
1713,84:3D:C6:AD:B0:DF
1714,84:3D:C6:C7:F2:10
1715,00:3A:7D:27:B6:4F
1716,84:3D:C6:B8:F8:C0
1717,00:3A:7D:34:E7:70
1718,84:3D:C6:B9:28:50
1719,84:3D:C6:B8:EF:10
1720,84:3D:C6:B9:26:80
1721,00:3A:7D:27:B8:60
1722,84:3D:C6:B9:28:5F
1723,00:3A:7D:27:B9:D0
1724,84:3D:C6:B8:F7:E0
1725,00:3A:7D:12:43:C0
1726,00:3A:7D:27:B8:6F
1727,84:3D:C6:B8:F7:EF
1728,00:3A:7D:27:B6:40
1729,84:3D:C6:AD:B0:D0
1730,84:3D:C6:B8:EF:1F
1731,84:3D:C6:B9:3A:90
1732,84:3D:C6:BD:4D:A0
1733,84:3D:C6:AD:B0:DF
1734,84:3D:C6:C7:F2:10
1735,00:3A:7D:27:B6:4F
1736,84:3D:C6:B8:F8:C0
1737,00:3A:7D:34:E7:70
1738,84:3D:C6:B9:28:50
1739,84:3D:C6:B8:EF:10
1740,84:3D:C6:B9:26:80
1741,00:3A:7D:27:B8:60
1742,84:3D:C6:B9:28:5F
1743,00:3A:7D:27:B9:D0
1744,84:3D:C6:B8:F7:E0
1745,00:3A:7D:12:43:C0
1746,00:3A:7D:27:B8:6F
1747,84:3D:C6:B8:F7:EF
1748,00:3A:7D:27:B6:40
1749,84:3D:C6:AD:B0:D0
1750,84:3D:C6:B8:EF:1F
1751,84:3D:C6:BD:4D:A0
1752,84:3D:C6:AD:B0:DF
1753,84:3D:C6:C7:F2:10
1754,00:3A:7D:27:B6:4F
1755,84:3D:C6:B8:F8:C0
1756,00:3A:7D:34:E7:70
1757,84:3D:C6:B9:28:50
1758,84:3D:C6:B8:EF:10
1759,84:3D:C6:B9:26:80
1760,00:3A:7D:27:B8:60
1761,84:3D:C6:B9:28:5F
1762,00:3A:7D:27:B9:D0
1763,84:3D:C6:B8:F7:E0
1764,00:3A:7D:12:43:C0
1765,00:3A:7D:27:B8:6F
1766,84:3D:C6:B8:F7:EF
1767,00:3A:7D:27:B6:40
1768,84:3D:C6:AD:B0:D0
1769,84:3D:C6:B8:EF:1F
1770,84:3D:C6:BD:4D:A0
1771,84:3D:C6:AD:B0:DF
1772,84:3D:C6:C7:F2:10
1773,00:3A:7D:27:B6:4F
1774,84:3D:C6:B8:F8:C0
1775,00:3A:7D:34:E7:70
1776,84:3D:C6:B9:28:50
1777,84:3D:C6:B8:EF:10
1778,84:3D:C6:B9:26:80
1779,00:3A:7D:27:B8:60
1780,84:3D:C6:B9:28:5F
1781,00:3A:7D:27:B9:D0
1782,84:3D:C6:B8:F7:E0
1783,00:3A:7D:12:43:C0
1784,00:3A:7D:27:B8:6F
1785,84:3D:C6:B8:F7:EF
1786,00:3A:7D:27:B6:40
1787,84:3D:C6:AD:B0:D0
1788,84:3D:C6:B8:EF:1F
1789,84:3D:C6:B9:3A:90
1790,84:3D:C6:BD:4D:A0
1791,84:3D:C6:AD:B0:DF
1792,84:3D:C6:C7:F2:10
1793,00:3A:7D:27:B6:4F
1794,84:3D:C6:B8:F8:C0
1795,00:3A:7D:34:E7:70
1796,84:3D:C6:B9:28:50
1797,84:3D:C6:B8:EF:10
1798,84:3D:C6:B9:26:80
1799,00:3A:7D:27:B8:60
1800,84:3D:C6:B9:28:5F
1801,00:3A:7D:27:B9:D0
1802,84:3D:C6:B8:F7:E0
1803,00:3A:7D:12:43:C0
1804,00:3A:7D:27:B8:6F
1805,84:3D:C6:B8:F7:EF
1806,00:3A:7D:27:B6:40
1807,84:3D:C6:AD:B0:D0
1808,84:3D:C6:B8:EF:1F
1809,84:3D:C6:B9:3A:90
1810,84:3D:C6:BD:4D:A0
1811,84:3D:C6:AD:B0:DF
1812,84:3D:C6:C7:F2:10
1813,00:3A:7D:27:B6:4F
1814,84:3D:C6:B8:F8:C0
1815,00:3A:7D:34:E7:70
1816,84:3D:C6:B9:28:50
1817,84:3D:C6:B8:EF:10
1818,84:3D:C6:B9:26:80
1819,00:3A:7D:27:B8:60
1820,84:3D:C6:B9:28:5F
1821,00:3A:7D:27:B9:D0
1822,84:3D:C6:B8:F7:E0
1823,00:3A:7D:12:43:C0
1824,00:3A:7D:27:B8:6F
1825,84:3D:C6:B8:F7:EF
1826,00:3A:7D:27:B6:40
1827,84:3D:C6:AD:B0:D0
1828,84:3D:C6:B8:EF:1F
1829,84:3D:C6:B9:3A:90
1830,84:3D:C6:BD:4D:A0
1831,84:3D:C6:AD:B0:DF
1832,84:3D:C6:C7:F2:10
1833,00:3A:7D:27:B6:4F
1834,84:3D:C6:B8:F8:C0
1835,00:3A:7D:34:E7:70
1836,84:3D:C6:B9:28:50
1837,84:3D:C6:B8:EF:10
1838,84:3D:C6:B9:26:80
1839,00:3A:7D:27:B8:60
1840,84:3D:C6:B9:28:5F
1841,00:3A:7D:27:B9:D0
1842,84:3D:C6:B8:F7:E0
1843,00:3A:7D:12:43:C0
1844,00:3A:7D:27:B8:6F
1845,84:3D:C6:B8:F7:EF
1846,00:3A:7D:27:B6:40
1847,84:3D:C6:AD:B0:D0
1848,84:3D:C6:B8:EF:1F
1849,84:3D:C6:B9:3A:90
1850,84:3D:C6:BD:4D:A0
1851,84:3D:C6:AD:B0:DF
1852,84:3D:C6:C7:F2:10
1853,00:3A:7D:27:B6:4F
1854,84:3D:C6:B8:F8:C0
1855,00:3A:7D:34:E7:70
1856,84:3D:C6:B9:28:50
1857,84:3D:C6:B8:EF:10
1858,84:3D:C6:B9:26:80
1859,00:3A:7D:27:B8:60
1860,84:3D:C6:B9:28:5F
1861,00:3A:7D:27:B9:D0
1862,84:3D:C6:B8:F7:E0
1863,00:3A:7D:12:43:C0
1864,00:3A:7D:27:B8:6F
1865,84:3D:C6:B8:F7:EF
1866,00:3A:7D:27:B6:40
1867,84:3D:C6:AD:B0:D0
1868,84:3D:C6:B8:EF:1F
1869,84:3D:C6:B9:3A:90
1870,84:3D:C6:BD:4D:A0
1871,84:3D:C6:AD:B0:DF
1872,84:3D:C6:C7:F2:10
1873,00:3A:7D:27:B6:4F
1874,84:3D:C6:B8:F8:C0
1875,00:3A:7D:34:E7:70
1876,84:3D:C6:B9:28:50
1877,84:3D:C6:B8:EF:10
1878,84:3D:C6:B9:26:80
1879,00:3A:7D:27:B8:60
1880,84:3D:C6:B9:28:5F
1881,00:3A:7D:27:B9:D0
1882,84:3D:C6:B8:F7:E0
1883,00:3A:7D:12:43:C0
1884,00:3A:7D:27:B8:6F
1885,84:3D:C6:B8:F7:EF
1886,00:3A:7D:27:B6:40
1887,84:3D:C6:AD:B0:D0
1888,84:3D:C6:B8:EF:1F
1889,84:3D:C6:B9:3A:90
1890,84:3D:C6:BD:4D:A0
1891,84:3D:C6:AD:B0:DF
1892,84:3D:C6:C7:F2:10
1893,00:3A:7D:27:B6:4F
1894,84:3D:C6:B8:F8:C0
1895,00:3A:7D:34:E7:70
1896,84:3D:C6:B9:28:50
1897,84:3D:C6:B8:EF:10
1898,84:3D:C6:B9:26:80
1899,00:3A:7D:27:B8:60
1900,84:3D:C6:B9:28:5F
1901,00:3A:7D:27:B9:D0
1902,84:3D:C6:B8:F7:E0
1903,00:3A:7D:12:43:C0
1904,00:3A:7D:27:B8:6F
1905,84:3D:C6:B8:F7:EF
1906,00:3A:7D:27:B6:40
1907,84:3D:C6:AD:B0:D0
1908,84:3D:C6:B8:EF:1F
1909,84:3D:C6:B9:3A:90
1910,84:3D:C6:BD:4D:A0
1911,84:3D:C6:AD:B0:DF
1912,84:3D:C6:C7:F2:10
1913,00:3A:7D:27:B6:4F
1914,84:3D:C6:B8:F8:C0
1915,00:3A:7D:34:E7:70
1916,84:3D:C6:B9:28:50
1917,84:3D:C6:B8:EF:10
1918,84:3D:C6:B9:26:80
1919,00:3A:7D:27:B8:60
1920,84:3D:C6:B9:28:5F
1921,00:3A:7D:27:B9:D0
1922,84:3D:C6:B8:F7:E0
1923,00:3A:7D:12:43:C0
1924,00:3A:7D:27:B8:6F
1925,84:3D:C6:B8:F7:EF
1926,00:3A:7D:27:B6:40
1927,84:3D:C6:AD:B0:D0
1928,84:3D:C6:B8:EF:1F
1929,84:3D:C6:B9:3A:90
1930,84:3D:C6:BD:4D:A0
1931,84:3D:C6:AD:B0:DF
1932,84:3D:C6:C7:F2:10
1933,00:3A:7D:27:B6:4F
1934,84:3D:C6:B8:F8:C0
1935,00:3A:7D:34:E7:70
1936,84:3D:C6:B9:28:50
1937,84:3D:C6:B8:EF:10
1938,84:3D:C6:B9:26:80
1939,00:3A:7D:27:B8:60
1940,84:3D:C6:B9:28:5F
1941,00:3A:7D:27:B9:D0
1942,84:3D:C6:B8:F7:E0
1943,00:3A:7D:12:43:C0
1944,00:3A:7D:27:B8:6F
1945,84:3D:C6:B8:F7:EF
1946,00:3A:7D:27:B6:40
1947,84:3D:C6:AD:B0:D0
1948,84:3D:C6:B8:EF:1F
1949,84:3D:C6:B9:3A:90
1950,84:3D:C6:BD:4D:A0
1951,84:3D:C6:AD:B0:DF
1952,84:3D:C6:C7:F2:10
1953,00:A6:CA:61:F6:20
1954,00:3A:7D:27:B6:4F
1955,84:3D:C6:B8:F8:C0
1956,00:3A:7D:34:E7:70
1957,84:3D:C6:B9:28:50
1958,84:3D:C6:B8:EF:10
1959,84:3D:C6:B9:26:80
1960,00:3A:7D:27:B8:60
1961,84:3D:C6:B9:28:5F
1962,00:3A:7D:27:B9:D0
1963,84:3D:C6:B8:F7:E0
1964,00:3A:7D:12:43:C0
1965,00:3A:7D:27:B8:6F
1966,84:3D:C6:B8:F7:EF
1967,00:3A:7D:27:B6:40
1968,84:3D:C6:AD:B0:D0
1969,84:3D:C6:B9:3A:90
1970,84:3D:C6:BD:4D:A0
1971,84:3D:C6:AD:B0:DF
1972,84:3D:C6:C7:F2:10
1973,00:3A:7D:34:E5:E0
1974,00:A6:CA:61:F6:20
1975,00:3A:7D:27:B6:4F
1976,84:3D:C6:B8:F8:C0
1977,00:3A:7D:34:E7:70
1978,84:3D:C6:B8:EF:1F
1979,84:3D:C6:B9:28:50
1980,84:3D:C6:B8:EF:10
1981,84:3D:C6:B9:26:80
1982,00:3A:7D:27:B8:60
1983,84:3D:C6:B9:28:5F
1984,00:3A:7D:27:B9:D0
1985,84:3D:C6:B8:F7:E0
1986,00:3A:7D:12:43:C0
1987,00:3A:7D:27:B8:6F
1988,84:3D:C6:B8:F7:EF
1989,00:3A:7D:27:B6:40
1990,84:3D:C6:AD:B0:D0
1991,84:3D:C6:B9:3A:90
1992,84:3D:C6:BD:4D:A0
1993,84:3D:C6:AD:B0:DF
1994,84:3D:C6:C7:F2:10
1995,00:3A:7D:34:E5:E0
1996,00:A6:CA:61:F6:20
1997,00:3A:7D:27:B6:4F
1998,84:3D:C6:B8:F8:C0
1999,00:3A:7D:34:E7:70
2000,84:3D:C6:B8:EF:1F
2001,84:3D:C6:B9:28:50
2002,84:3D:C6:B8:EF:10
2003,84:3D:C6:B9:26:80
2004,00:3A:7D:27:B8:60
2005,84:3D:C6:B9:28:5F
2006,00:3A:7D:27:B9:D0
2007,84:3D:C6:B8:F7:E0
2008,00:3A:7D:12:43:C0
2009,00:3A:7D:27:B8:6F
2010,84:3D:C6:B8:F7:EF
2011,00:3A:7D:27:B6:40
2012,84:3D:C6:AD:B0:D0
2013,84:3D:C6:B9:3A:90
2014,84:3D:C6:BD:4D:A0
2015,84:3D:C6:AD:B0:DF
2016,84:3D:C6:C7:F2:10
2017,00:3A:7D:34:E5:E0
2018,00:A6:CA:61:F6:20
2019,00:3A:7D:27:B6:4F
2020,84:3D:C6:B8:F8:C0
2021,00:3A:7D:34:E7:70
2022,84:3D:C6:B8:EF:1F
2023,84:3D:C6:B9:28:50
2024,84:3D:C6:B8:EF:10
2025,84:3D:C6:B9:26:80
2026,00:3A:7D:27:B8:60
2027,84:3D:C6:B9:28:5F
2028,00:3A:7D:27:B9:D0
2029,84:3D:C6:B8:F7:E0
2030,00:3A:7D:12:43:C0
2031,00:3A:7D:27:B8:6F
2032,84:3D:C6:B8:F7:EF
2033,00:3A:7D:27:B6:40
2034,84:3D:C6:AD:B0:D0
2035,84:3D:C6:B9:3A:90
2036,84:3D:C6:BD:4D:A0
2037,84:3D:C6:AD:B0:DF
2038,84:3D:C6:C7:F2:10
2039,00:3A:7D:34:E5:E0
2040,00:A6:CA:61:F6:20
2041,00:3A:7D:27:B6:4F
2042,84:3D:C6:B8:F8:C0
2043,00:3A:7D:34:E7:70
2044,84:3D:C6:B8:EF:1F
2045,84:3D:C6:B9:28:50
2046,84:3D:C6:B8:EF:10
2047,84:3D:C6:B9:26:80
2048,00:3A:7D:27:B8:60
2049,84:3D:C6:B9:28:5F
2050,00:3A:7D:27:B9:D0
2051,84:3D:C6:B8:F7:E0
2052,00:3A:7D:12:43:C0
2053,00:3A:7D:27:B8:6F
2054,84:3D:C6:B8:F7:EF
2055,00:3A:7D:27:B6:40
2056,84:3D:C6:AD:B0:D0
2057,84:3D:C6:B9:3A:90
2058,84:3D:C6:BD:4D:A0
2059,84:3D:C6:AD:B0:DF
2060,84:3D:C6:C7:F2:10
2061,00:3A:7D:34:E5:E0
2062,00:A6:CA:61:F6:20
2063,00:3A:7D:27:B6:4F
2064,84:3D:C6:B8:F8:C0
2065,00:3A:7D:34:E7:70
2066,84:3D:C6:B8:EF:1F
2067,84:3D:C6:B9:28:50
2068,84:3D:C6:B8:EF:10
2069,84:3D:C6:B9:26:80
2070,00:3A:7D:27:B8:60
2071,84:3D:C6:B9:28:5F
2072,00:3A:7D:27:B9:D0
2073,84:3D:C6:B8:F7:E0
2074,00:3A:7D:12:43:C0
2075,00:3A:7D:27:B8:6F
2076,84:3D:C6:B8:F7:EF
2077,00:3A:7D:27:B6:40
2078,84:3D:C6:AD:B0:D0
2079,84:3D:C6:B9:3A:90
2080,84:3D:C6:BD:4D:A0
2081,84:3D:C6:AD:B0:DF
2082,84:3D:C6:C7:F2:10
2083,00:3A:7D:34:E5:E0
2084,00:A6:CA:61:F6:20
2085,00:3A:7D:27:B6:4F
2086,84:3D:C6:B8:F8:C0
2087,00:3A:7D:34:E7:70
2088,84:3D:C6:B8:EF:1F
2089,84:3D:C6:B9:28:50
2090,84:3D:C6:B8:EF:10
2091,84:3D:C6:B9:26:80
2092,00:3A:7D:27:B8:60
2093,84:3D:C6:B9:28:5F
2094,00:3A:7D:27:B9:D0
2095,84:3D:C6:B8:F7:E0
2096,00:3A:7D:27:B8:6F
2097,84:3D:C6:B8:F7:EF
2098,00:3A:7D:27:B6:40
2099,84:3D:C6:AD:B0:D0
2100,84:3D:C6:B9:3A:90
2101,84:3D:C6:BD:4D:A0
2102,84:3D:C6:AD:B0:DF
2103,84:3D:C6:C7:F2:10
2104,00:3A:7D:34:E5:E0
2105,00:A6:CA:61:F6:20
2106,00:3A:7D:27:B6:4F
2107,84:3D:C6:B8:F8:C0
2108,00:3A:7D:34:E7:70
2109,84:3D:C6:B8:EF:1F
2110,84:3D:C6:B9:28:50
2111,84:3D:C6:B8:EF:10
2112,84:3D:C6:B9:26:80
2113,00:3A:7D:27:B8:60
2114,84:3D:C6:B9:28:5F
2115,00:3A:7D:27:B9:D0
2116,84:3D:C6:B8:F7:E0
2117,00:3A:7D:27:B8:6F
2118,84:3D:C6:B8:F7:EF
2119,00:3A:7D:27:B6:40
2120,84:3D:C6:AD:B0:D0
2121,84:3D:C6:B9:3A:90
2122,84:3D:C6:BD:4D:A0
2123,84:3D:C6:AD:B0:DF
2124,84:3D:C6:C7:F2:10
2125,00:3A:7D:34:E5:E0
2126,00:A6:CA:61:F6:20
2127,00:3A:7D:27:B6:4F
2128,84:3D:C6:B8:F8:C0
2129,00:3A:7D:34:E7:70
2130,84:3D:C6:B8:EF:1F
2131,84:3D:C6:B9:28:50
2132,84:3D:C6:B8:EF:10
2133,84:3D:C6:B9:26:80
2134,00:3A:7D:27:B8:60
2135,84:3D:C6:B9:28:5F
2136,00:3A:7D:27:B9:D0
2137,84:3D:C6:B8:F7:E0
2138,00:3A:7D:27:B8:6F
2139,84:3D:C6:B8:F7:EF
2140,00:3A:7D:27:B6:40
2141,84:3D:C6:AD:B0:D0
2142,84:3D:C6:B9:3A:90
2143,84:3D:C6:BD:4D:A0
2144,84:3D:C6:AD:B0:DF
2145,84:3D:C6:C7:F2:10
2146,00:3A:7D:34:E5:E0
2147,00:A6:CA:61:F6:20
2148,00:3A:7D:27:B6:4F
2149,84:3D:C6:B8:F8:C0
2150,00:3A:7D:34:E7:70
2151,84:3D:C6:B8:EF:1F
2152,84:3D:C6:B9:28:50
2153,84:3D:C6:B8:EF:10
2154,84:3D:C6:B9:26:80
2155,00:3A:7D:27:B8:60
2156,84:3D:C6:B9:28:5F
2157,00:3A:7D:27:B9:D0
2158,84:3D:C6:B8:F7:E0
2159,00:3A:7D:27:B8:6F
2160,84:3D:C6:B8:F7:EF
2161,00:3A:7D:27:B6:40
2162,84:3D:C6:AD:B0:D0
2163,84:3D:C6:B9:3A:90
2164,84:3D:C6:BD:4D:A0
2165,84:3D:C6:AD:B0:DF
2166,84:3D:C6:C7:F2:10
2167,00:3A:7D:34:E5:E0
2168,00:A6:CA:61:F6:20
2169,00:3A:7D:27:B6:4F
2170,84:3D:C6:B8:F8:C0
2171,00:3A:7D:34:E7:70
2172,84:3D:C6:B8:EF:1F
2173,84:3D:C6:B9:28:50
2174,84:3D:C6:B8:EF:10
2175,84:3D:C6:B9:26:80
2176,00:3A:7D:27:B8:60
2177,84:3D:C6:B9:28:5F
2178,00:3A:7D:27:B9:D0
2179,84:3D:C6:B8:F7:E0
2180,00:3A:7D:27:B8:6F
2181,84:3D:C6:B8:F7:EF
2182,00:3A:7D:27:B6:40
2183,84:3D:C6:AD:B0:D0
2184,84:3D:C6:B9:3A:90
2185,84:3D:C6:BD:4D:A0
2186,84:3D:C6:AD:B0:DF
2187,84:3D:C6:C7:F2:10
2188,00:3A:7D:34:E5:E0
2189,00:A6:CA:61:F6:20
2190,00:3A:7D:27:B6:4F
2191,84:3D:C6:B8:F8:C0
2192,00:3A:7D:34:E7:70
2193,84:3D:C6:B8:EF:1F
2194,84:3D:C6:B9:28:50
2195,84:3D:C6:B8:EF:10
2196,84:3D:C6:B9:26:80
2197,00:3A:7D:27:B8:60
2198,84:3D:C6:B9:28:5F
2199,00:3A:7D:27:B9:D0
2200,84:3D:C6:B8:F7:E0
2201,00:3A:7D:27:B8:6F
2202,84:3D:C6:B8:F7:EF
2203,00:3A:7D:27:B6:40
2204,84:3D:C6:AD:B0:D0
2205,84:3D:C6:B9:3A:90
2206,84:3D:C6:BD:4D:A0
2207,84:3D:C6:AD:B0:DF
2208,84:3D:C6:C7:F2:10
2209,00:3A:7D:34:E5:E0
2210,00:A6:CA:61:F6:20
2211,00:3A:7D:27:B6:4F
2212,84:3D:C6:B8:F8:C0
2213,00:3A:7D:34:E7:70
2214,84:3D:C6:B8:EF:1F
2215,84:3D:C6:B9:28:50
2216,84:3D:C6:B8:EF:10
2217,84:3D:C6:B9:26:80
2218,00:3A:7D:27:B8:60
2219,84:3D:C6:B9:28:5F
2220,00:3A:7D:27:B9:D0
2221,84:3D:C6:B8:F7:E0
2222,00:3A:7D:27:B8:6F
2223,84:3D:C6:B8:F7:EF
2224,00:3A:7D:27:B6:40
2225,84:3D:C6:AD:B0:D0
2226,84:3D:C6:B9:3A:90
2227,84:3D:C6:BD:4D:A0
2228,84:3D:C6:AD:B0:DF
2229,84:3D:C6:C7:F2:10
2230,00:3A:7D:34:E5:E0
2231,00:A6:CA:61:F6:20
2232,00:3A:7D:27:B6:4F
2233,84:3D:C6:B8:F8:C0
2234,00:3A:7D:34:E7:70
2235,84:3D:C6:B8:EF:1F
2236,84:3D:C6:B9:28:50
2237,84:3D:C6:B8:EF:10
2238,84:3D:C6:B9:26:80
2239,00:3A:7D:27:B8:60
2240,84:3D:C6:B9:28:5F
2241,00:3A:7D:27:B9:D0
2242,84:3D:C6:B8:F7:E0
2243,00:3A:7D:27:B8:6F
2244,84:3D:C6:B8:F7:EF
2245,00:3A:7D:27:B6:40
2246,84:3D:C6:AD:B0:D0
2247,84:3D:C6:B9:3A:90
2248,84:3D:C6:BD:4D:A0
2249,84:3D:C6:AD:B0:DF
2250,84:3D:C6:C7:F2:10
2251,00:3A:7D:34:E5:E0
2252,00:A6:CA:61:F6:20
2253,00:3A:7D:27:B6:4F
2254,84:3D:C6:B8:F8:C0
2255,00:3A:7D:34:E7:70
2256,84:3D:C6:B8:EF:1F
2257,84:3D:C6:B9:28:50
2258,84:3D:C6:B8:EF:10
2259,84:3D:C6:B9:26:80
2260,00:3A:7D:27:B8:60
2261,84:3D:C6:B9:28:5F
2262,00:3A:7D:27:B9:D0
